gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	logFC	pct_B1	pct_A1	comparison	target	direction
Leng1	3.19973031951354e-16	-1.75830119629296	0.029	0.107	7.09860171384078e-12	-1.75830119629296	0.029	0.107	B1_vs_A1	vascular_gate	up_in_A1
Nfib	3.20911968472398e-16	0.947843081887406	0.416	0.332	7.11943202056015e-12	0.947843081887406	0.416	0.332	B1_vs_A1	vascular_gate	up_in_B1
Ier5	3.22943793705596e-16	-1.06315119528149	0.135	0.25	7.16450806335866e-12	-1.06315119528149	0.135	0.25	B1_vs_A1	vascular_gate	up_in_A1
Mt2	3.24441548473817e-16	0.230100099772621	0.303	0.181	7.19773575289162e-12	0.230100099772621	0.303	0.181	B1_vs_A1	vascular_gate	up_in_B1
Cnn3	3.36552558498365e-16	-0.701024191568206	0.172	0.304	7.46641851028623e-12	-0.701024191568206	0.172	0.304	B1_vs_A1	vascular_gate	up_in_A1
Anapc13	3.41698629607908e-16	-0.666550587691046	0.143	0.27	7.58058409785143e-12	-0.666550587691046	0.143	0.27	B1_vs_A1	vascular_gate	up_in_A1
Csad	3.43913897274815e-16	-0.840049496283033	0.056	0.15	7.62972981104177e-12	-0.840049496283033	0.056	0.15	B1_vs_A1	vascular_gate	up_in_A1
Apeh	3.61549944163951e-16	-1.53657156830911	0.026	0.1	8.02098551127725e-12	-1.53657156830911	0.026	0.1	B1_vs_A1	vascular_gate	up_in_A1
Eapp	3.75260699534297e-16	-0.668124200527701	0.089	0.199	8.32515861916838e-12	-0.668124200527701	0.089	0.199	B1_vs_A1	vascular_gate	up_in_A1
Lrrc49	3.95933993280836e-16	2.1036608671555	0.168	0.087	8.78379564093534e-12	2.1036608671555	0.168	0.087	B1_vs_A1	vascular_gate	up_in_B1
Cnot4	4.07932314915804e-16	2.16967705583828	0.247	0.164	9.04997840640711e-12	2.16967705583828	0.247	0.164	B1_vs_A1	vascular_gate	up_in_B1
Pgd	4.11711184084155e-16	-0.928606810687032	0.036	0.118	9.13381261890697e-12	-0.928606810687032	0.036	0.118	B1_vs_A1	vascular_gate	up_in_A1
Sipa1l2	4.19169127106016e-16	2.02388827225378	0.162	0.082	9.29926708484697e-12	2.02388827225378	0.162	0.082	B1_vs_A1	vascular_gate	up_in_B1
Colgalt1	4.26929003912313e-16	-0.911408846859502	0.081	0.186	9.47141995179466e-12	-0.911408846859502	0.081	0.186	B1_vs_A1	vascular_gate	up_in_A1
Lemd2	4.44378434863771e-16	-0.765802609116827	0.049	0.139	9.85853557745276e-12	-0.765802609116827	0.049	0.139	B1_vs_A1	vascular_gate	up_in_A1
Dnttip2	4.53928108903533e-16	-0.710428312748148	0.068	0.167	1.00703950960249e-11	-0.710428312748148	0.068	0.167	B1_vs_A1	vascular_gate	up_in_A1
Cachd1	4.54323485832492e-16	2.03315546512063	0.162	0.083	1.00791665331938e-11	2.03315546512063	0.162	0.083	B1_vs_A1	vascular_gate	up_in_B1
Pigt	4.60079919795596e-16	-0.753831518475728	0.061	0.157	1.02068730206653e-11	-0.753831518475728	0.061	0.157	B1_vs_A1	vascular_gate	up_in_A1
Ramp1	4.68066514408576e-16	1.27521288707992	0.189	0.097	1.03840556221543e-11	1.27521288707992	0.189	0.097	B1_vs_A1	vascular_gate	up_in_B1
Afap1l1	4.68655744784908e-16	1.20294534283892	0.261	0.166	1.03971276980532e-11	1.20294534283892	0.261	0.166	B1_vs_A1	vascular_gate	up_in_B1
Dnajb11	4.76776054815126e-16	-0.870560441204147	0.097	0.209	1.05772767760736e-11	-0.870560441204147	0.097	0.209	B1_vs_A1	vascular_gate	up_in_A1
Spg21	4.82165746470337e-16	-1.02941176484894	0.043	0.129	1.06968470854444e-11	-1.02941176484894	0.043	0.129	B1_vs_A1	vascular_gate	up_in_A1
Heg1	4.85966950202111e-16	0.937368157690821	0.385	0.282	1.07811767902338e-11	0.937368157690821	0.385	0.282	B1_vs_A1	vascular_gate	up_in_B1
Stxbp5	5.1715595005484e-16	2.51284661097115	0.154	0.076	1.14731047519666e-11	2.51284661097115	0.154	0.076	B1_vs_A1	vascular_gate	up_in_B1
Thyn1	5.31672354420383e-16	-1.30689765901471	0.029	0.106	1.17951511828162e-11	-1.30689765901471	0.029	0.106	B1_vs_A1	vascular_gate	up_in_A1
Mat2a	6.07860501160431e-16	-0.719134005776633	0.182	0.31	1.34853852182442e-11	-0.719134005776633	0.182	0.31	B1_vs_A1	vascular_gate	up_in_A1
Pik3ip1	6.12078143932259e-16	-1.08385866334325	0.078	0.178	1.35789536231372e-11	-1.08385866334325	0.078	0.178	B1_vs_A1	vascular_gate	up_in_A1
Lfng	6.22289832756494e-16	-1.84529706215409	0.043	0.125	1.38054999397028e-11	-1.84529706215409	0.043	0.125	B1_vs_A1	vascular_gate	up_in_A1
Pggt1b	6.25545334428799e-16	2.19892585834109	0.146	0.07	1.38777232443029e-11	2.19892585834109	0.146	0.07	B1_vs_A1	vascular_gate	up_in_B1
Cnot6l	6.71421305736482e-16	1.54601938395929	0.28	0.194	1.48954816677639e-11	1.54601938395929	0.28	0.194	B1_vs_A1	vascular_gate	up_in_B1
Mdh2	6.89901771416531e-16	-0.609863398613135	0.181	0.318	1.53054707988757e-11	-0.609863398613135	0.181	0.318	B1_vs_A1	vascular_gate	up_in_A1
Tsen34	7.18517959427889e-16	-0.651483206946323	0.128	0.249	1.59403209299077e-11	-0.651483206946323	0.128	0.249	B1_vs_A1	vascular_gate	up_in_A1
Orai1	7.24724388256426e-16	-0.855599928566611	0.075	0.175	1.60780105534688e-11	-0.855599928566611	0.075	0.175	B1_vs_A1	vascular_gate	up_in_A1
Lsm8	7.2711415022107e-16	-0.808810195190391	0.08	0.184	1.61310274226544e-11	-0.808810195190391	0.08	0.184	B1_vs_A1	vascular_gate	up_in_A1
Adgrf5	7.35106101823657e-16	0.804077883829574	0.412	0.309	1.63083288689578e-11	0.804077883829574	0.412	0.309	B1_vs_A1	vascular_gate	up_in_B1
Utp11	7.44450340949212e-16	-0.667854804824597	0.085	0.192	1.65156308139583e-11	-0.667854804824597	0.085	0.192	B1_vs_A1	vascular_gate	up_in_A1
Slc25a3	7.57426730911978e-16	-0.663108692647147	0.308	0.447	1.68035120252822e-11	-0.663108692647147	0.308	0.447	B1_vs_A1	vascular_gate	up_in_A1
Mib1	7.59374840127747e-16	1.62256532345924	0.266	0.18	1.68467308282341e-11	1.62256532345924	0.266	0.18	B1_vs_A1	vascular_gate	up_in_B1
Zic3	7.72729820731284e-16	1.83409606856376	0.153	0.074	1.71430110729235e-11	1.83409606856376	0.153	0.074	B1_vs_A1	vascular_gate	up_in_B1
Yif1b	7.76186285210558e-16	-0.616592433829957	0.087	0.196	1.72196927373962e-11	-0.616592433829957	0.087	0.196	B1_vs_A1	vascular_gate	up_in_A1
Mob1a	7.76791605090004e-16	-0.816416542736398	0.094	0.202	1.72331217589217e-11	-0.816416542736398	0.094	0.202	B1_vs_A1	vascular_gate	up_in_A1
St5	8.43454857088803e-16	1.64375208129969	0.216	0.126	1.87120460045151e-11	1.64375208129969	0.216	0.126	B1_vs_A1	vascular_gate	up_in_B1
Psmc4	9.20382310521045e-16	-0.554683390371847	0.117	0.237	2.04186815589094e-11	-0.554683390371847	0.117	0.237	B1_vs_A1	vascular_gate	up_in_A1
Psmd13	9.4324087820755e-16	-0.745393979610002	0.111	0.226	2.09257988830345e-11	-0.745393979610002	0.111	0.226	B1_vs_A1	vascular_gate	up_in_A1
Tbcc	1.01574833578376e-15	-1.45646355893823	0.036	0.117	2.25343768293628e-11	-1.45646355893823	0.036	0.117	B1_vs_A1	vascular_gate	up_in_A1
Exoc2	1.03565468223057e-15	2.25266222037392	0.176	0.096	2.29759991252852e-11	2.25266222037392	0.176	0.096	B1_vs_A1	vascular_gate	up_in_B1
Cstf3	1.04864454163177e-15	2.61593512750897	0.162	0.084	2.32641791561009e-11	2.61593512750897	0.162	0.084	B1_vs_A1	vascular_gate	up_in_B1
Nr2f6	1.06748421235827e-15	-0.63514321641051	0.07	0.169	2.36821372511682e-11	-0.63514321641051	0.07	0.169	B1_vs_A1	vascular_gate	up_in_A1
Herc1	1.11493275742244e-15	1.73073885681264	0.301	0.219	2.47347832234168e-11	1.73073885681264	0.301	0.219	B1_vs_A1	vascular_gate	up_in_B1
Pacsin2	1.11721216320717e-15	-0.688358506551779	0.088	0.196	2.47853518407511e-11	-0.688358506551779	0.088	0.196	B1_vs_A1	vascular_gate	up_in_A1
Tpm1	1.13150500067456e-15	-1.57207334122014	0.278	0.391	2.51024384399651e-11	-1.57207334122014	0.278	0.391	B1_vs_A1	vascular_gate	up_in_A1
Tsc22d1	1.13644355940943e-15	-0.717734295362905	0.404	0.511	2.52120003654982e-11	-0.717734295362905	0.404	0.511	B1_vs_A1	vascular_gate	up_in_A1
Tap2	1.14030422233407e-15	-0.722359737347401	0.105	0.218	2.52976491724814e-11	-0.722359737347401	0.105	0.218	B1_vs_A1	vascular_gate	up_in_A1
Nfat5	1.16721341182987e-15	1.59479559859076	0.321	0.241	2.58946295414457e-11	1.59479559859076	0.321	0.241	B1_vs_A1	vascular_gate	up_in_B1
Med28	1.17144111017623e-15	-0.381733531338963	0.133	0.257	2.59884210292597e-11	-0.381733531338963	0.133	0.257	B1_vs_A1	vascular_gate	up_in_A1
Erg28	1.19346558156933e-15	-0.828404838365888	0.048	0.136	2.64770339271155e-11	-0.828404838365888	0.048	0.136	B1_vs_A1	vascular_gate	up_in_A1
Tspan2	1.19864287403103e-15	-0.274219218799698	0.032	0.111	2.65918921603784e-11	-0.274219218799698	0.032	0.111	B1_vs_A1	vascular_gate	up_in_A1
Sntb1	1.21727230126378e-15	3.8025831063371	0.107	0.043	2.70051860035368e-11	3.8025831063371	0.107	0.043	B1_vs_A1	vascular_gate	up_in_B1
Echs1	1.23897235412232e-15	-0.669099677054152	0.082	0.186	2.74866016762036e-11	-0.669099677054152	0.082	0.186	B1_vs_A1	vascular_gate	up_in_A1
Slu7	1.28434941690828e-15	-0.999601941033518	0.07	0.17	2.84932918141102e-11	-0.999601941033518	0.07	0.17	B1_vs_A1	vascular_gate	up_in_A1
Pde8a	1.29826627326818e-15	2.0574940597186	0.202	0.119	2.88020372724546e-11	2.0574940597186	0.202	0.119	B1_vs_A1	vascular_gate	up_in_B1
Dmac1	1.3813442079524e-15	-0.65194194975169	0.056	0.148	3.06451212534241e-11	-0.65194194975169	0.056	0.148	B1_vs_A1	vascular_gate	up_in_A1
Icam2	1.38521286938824e-15	-1.53562525232032	0.121	0.221	3.07309475073781e-11	-1.53562525232032	0.121	0.221	B1_vs_A1	vascular_gate	up_in_A1
Fat1	1.40447818601117e-15	-1.13353629136623	0.032	0.108	3.11583485566579e-11	-1.13353629136623	0.032	0.108	B1_vs_A1	vascular_gate	up_in_A1
Ankhd1	1.41113232253301e-15	2.060849954831	0.235	0.152	3.13059705753947e-11	2.060849954831	0.235	0.152	B1_vs_A1	vascular_gate	up_in_B1
Mmrn2	1.43114067747847e-15	-1.74131245457224	0.105	0.201	3.174985592986e-11	-1.74131245457224	0.105	0.201	B1_vs_A1	vascular_gate	up_in_A1
Per1	1.46623777764381e-15	-0.204250122482067	0.074	0.175	3.25284850970279e-11	-0.204250122482067	0.074	0.175	B1_vs_A1	vascular_gate	up_in_A1
Car2	1.4904395023213e-15	0.685383788032954	0.238	0.137	3.3065400358998e-11	0.685383788032954	0.238	0.137	B1_vs_A1	vascular_gate	up_in_B1
Eef1d	1.50353018717513e-15	-0.651979250217111	0.237	0.374	3.33558172024803e-11	-0.651979250217111	0.237	0.374	B1_vs_A1	vascular_gate	up_in_A1
Ginm1	1.51792251037129e-15	-0.580550818835357	0.109	0.224	3.36751108925871e-11	-0.580550818835357	0.109	0.224	B1_vs_A1	vascular_gate	up_in_A1
Gm26532	1.52092473833466e-15	-1.08247755496571	0.054	0.143	3.37417153199545e-11	-1.08247755496571	0.054	0.143	B1_vs_A1	vascular_gate	up_in_A1
Eno1	1.53645386710388e-15	-0.872492202010889	0.192	0.326	3.40862290416996e-11	-0.872492202010889	0.192	0.326	B1_vs_A1	vascular_gate	up_in_A1
Erf	1.5454108973045e-15	-0.371790280677051	0.051	0.14	3.42849407567003e-11	-0.371790280677051	0.051	0.14	B1_vs_A1	vascular_gate	up_in_A1
Sfxn3	1.54908358272805e-15	-0.326544246518978	0.054	0.146	3.43664192828218e-11	-0.326544246518978	0.054	0.146	B1_vs_A1	vascular_gate	up_in_A1
Lsm2	1.59941524523135e-15	-1.0550270658948	0.053	0.143	3.54830272154574e-11	-1.0550270658948	0.053	0.143	B1_vs_A1	vascular_gate	up_in_A1
Thap11	1.65088205841999e-15	-1.05487198162052	0.036	0.115	3.66248184660474e-11	-1.05487198162052	0.036	0.115	B1_vs_A1	vascular_gate	up_in_A1
Ccdc107	1.66402941887322e-15	-1.40123744676825	0.063	0.155	3.69164926577024e-11	-1.40123744676825	0.063	0.155	B1_vs_A1	vascular_gate	up_in_A1
Kif16b	1.70293725685225e-15	2.51442527204617	0.123	0.054	3.77796630432671e-11	2.51442527204617	0.123	0.054	B1_vs_A1	vascular_gate	up_in_B1
Sidt2	1.76737103050764e-15	-0.239433723101511	0.053	0.144	3.9209126311812e-11	-0.239433723101511	0.053	0.144	B1_vs_A1	vascular_gate	up_in_A1
Slc38a3	1.77054907418865e-15	1.19051294743203	0.172	0.087	3.92796312108751e-11	1.19051294743203	0.172	0.087	B1_vs_A1	vascular_gate	up_in_B1
Samm50	1.776195902046e-15	-0.751790332149918	0.087	0.191	3.94049060868905e-11	-0.751790332149918	0.087	0.191	B1_vs_A1	vascular_gate	up_in_A1
Atp1a1	1.78285597533029e-15	-0.699374955298749	0.23	0.363	3.95526598127025e-11	-0.699374955298749	0.23	0.363	B1_vs_A1	vascular_gate	up_in_A1
Slc7a2	1.85981767251842e-15	-1.2499264704323	0.048	0.132	4.12600550648212e-11	-1.2499264704323	0.048	0.132	B1_vs_A1	vascular_gate	up_in_A1
Rpp21	1.93185856774747e-15	-0.344954959561203	0.075	0.177	4.28582823254776e-11	-0.344954959561203	0.075	0.177	B1_vs_A1	vascular_gate	up_in_A1
Top1	1.9376346517711e-15	-0.626963047707652	0.187	0.319	4.29864247495419e-11	-0.626963047707652	0.187	0.319	B1_vs_A1	vascular_gate	up_in_A1
Cct3	1.94979100351873e-15	-0.617828748341638	0.128	0.249	4.32561134130631e-11	-0.617828748341638	0.128	0.249	B1_vs_A1	vascular_gate	up_in_A1
Psme2	1.95360223702853e-15	-0.637536331734805	0.111	0.226	4.3340665628478e-11	-0.637536331734805	0.111	0.226	B1_vs_A1	vascular_gate	up_in_A1
Atp2b1	1.99654987121522e-15	1.46470490518408	0.349	0.272	4.42934588929097e-11	1.46470490518408	0.349	0.272	B1_vs_A1	vascular_gate	up_in_B1
Trio	2.03258796589924e-15	2.21931001325655	0.227	0.146	4.50929640234746e-11	2.21931001325655	0.227	0.146	B1_vs_A1	vascular_gate	up_in_B1
Sos2	2.05341049811542e-15	1.9404625558187	0.205	0.122	4.55549119006905e-11	1.9404625558187	0.205	0.122	B1_vs_A1	vascular_gate	up_in_B1
Slc35b1	2.09020366097676e-15	-0.626687095519099	0.074	0.174	4.63711682187694e-11	-0.626687095519099	0.074	0.174	B1_vs_A1	vascular_gate	up_in_A1
Itga4	2.10603632736092e-15	2.53290331627614	0.113	0.046	4.67224159225021e-11	2.53290331627614	0.113	0.046	B1_vs_A1	vascular_gate	up_in_B1
Surf1	2.21067679537845e-15	-0.750116381973979	0.055	0.145	4.90438647054709e-11	-0.750116381973979	0.055	0.145	B1_vs_A1	vascular_gate	up_in_A1
Zbtb46	2.21313034339522e-15	2.11889789609543	0.17	0.091	4.9098296668223e-11	2.11889789609543	0.17	0.091	B1_vs_A1	vascular_gate	up_in_B1
Clta	2.21672251603046e-15	-0.585635843337215	0.297	0.435	4.91779890181357e-11	-0.585635843337215	0.297	0.435	B1_vs_A1	vascular_gate	up_in_A1
Pfdn2	2.23367010399606e-15	1.59069344314592	0.333	0.254	4.95539712571526e-11	1.59069344314592	0.333	0.254	B1_vs_A1	vascular_gate	up_in_B1
Tcf20	2.28567131445371e-15	2.86076834654745	0.164	0.087	5.07076181111555e-11	2.86076834654745	0.164	0.087	B1_vs_A1	vascular_gate	up_in_B1
Sptan1	2.29327247338592e-15	1.04633459665846	0.403	0.331	5.08762498220666e-11	1.04633459665846	0.403	0.331	B1_vs_A1	vascular_gate	up_in_B1
Slc6a6	2.29759020058575e-15	0.615549131015114	0.411	0.299	5.09720385999949e-11	0.615549131015114	0.411	0.299	B1_vs_A1	vascular_gate	up_in_B1
Cdk4	2.33663267591609e-15	-1.04603227405371	0.083	0.186	5.18381959151985e-11	-1.04603227405371	0.083	0.186	B1_vs_A1	vascular_gate	up_in_A1
Mrps12	2.40942641152293e-15	-0.395921905166157	0.082	0.187	5.34531249396362e-11	-0.395921905166157	0.082	0.187	B1_vs_A1	vascular_gate	up_in_A1
Nsmce1	2.47410513132491e-15	-0.854759464499391	0.079	0.181	5.48880223384431e-11	-0.854759464499391	0.079	0.181	B1_vs_A1	vascular_gate	up_in_A1
Fdx1	2.51748292114688e-15	-0.902813012816514	0.081	0.184	5.58503586056435e-11	-0.902813012816514	0.081	0.184	B1_vs_A1	vascular_gate	up_in_A1
Gnai2	2.51998846490121e-15	-0.662729128853809	0.416	0.519	5.59059440938332e-11	-0.662729128853809	0.416	0.519	B1_vs_A1	vascular_gate	up_in_A1
Mrpl42	2.68970208953451e-15	-0.828342607732196	0.108	0.221	5.96710408563232e-11	-0.828342607732196	0.108	0.221	B1_vs_A1	vascular_gate	up_in_A1
Flrt2	2.74497062409258e-15	2.04397076505886	0.177	0.095	6.08971732954939e-11	2.04397076505886	0.177	0.095	B1_vs_A1	vascular_gate	up_in_B1
Efnb1	2.81986999586176e-15	-1.50226940167939	0.035	0.112	6.25588158581931e-11	-1.50226940167939	0.035	0.112	B1_vs_A1	vascular_gate	up_in_A1
Tmem43	2.82612672671815e-15	-0.826798998740898	0.027	0.1	6.26976214322422e-11	-0.826798998740898	0.027	0.1	B1_vs_A1	vascular_gate	up_in_A1
Rnase4	2.90717266487392e-15	-1.43433481040822	0.059	0.147	6.44956255702278e-11	-1.43433481040822	0.059	0.147	B1_vs_A1	vascular_gate	up_in_A1
Cdk14	2.96942882386088e-15	1.9043191374374	0.247	0.163	6.58767784573536e-11	1.9043191374374	0.247	0.163	B1_vs_A1	vascular_gate	up_in_B1
Stra6	2.97657533649404e-15	1.57065694737696	0.128	0.056	6.60353238401203e-11	1.57065694737696	0.128	0.056	B1_vs_A1	vascular_gate	up_in_B1
Mrps26	2.97834241663601e-15	-0.396387570544589	0.08	0.183	6.60745265130699e-11	-0.396387570544589	0.08	0.183	B1_vs_A1	vascular_gate	up_in_A1
Birc6	3.01071697682961e-15	1.55485364487978	0.309	0.231	6.67927561309648e-11	1.55485364487978	0.309	0.231	B1_vs_A1	vascular_gate	up_in_B1
Mrpl54	3.31601085865427e-15	-0.39144290541863	0.072	0.172	7.3565700899245e-11	-0.39144290541863	0.072	0.172	B1_vs_A1	vascular_gate	up_in_A1
Psmd2	3.31618566717005e-15	-0.435845619660851	0.122	0.24	7.35695790261675e-11	-0.435845619660851	0.122	0.24	B1_vs_A1	vascular_gate	up_in_A1
Myg1	3.32595099184089e-15	-0.976004774032477	0.032	0.109	7.37862227539901e-11	-0.976004774032477	0.032	0.109	B1_vs_A1	vascular_gate	up_in_A1
Sumo3	3.34024075146486e-15	-0.620020711213789	0.132	0.251	7.4103241071248e-11	-0.620020711213789	0.132	0.251	B1_vs_A1	vascular_gate	up_in_A1
Cox7b	3.54528132542635e-15	-0.511471803058516	0.247	0.391	7.86520662045836e-11	-0.511471803058516	0.247	0.391	B1_vs_A1	vascular_gate	up_in_A1
Ghr	3.65981728113351e-15	2.31100765195507	0.191	0.111	8.11930463819468e-11	2.31100765195507	0.191	0.111	B1_vs_A1	vascular_gate	up_in_B1
Rnf144b	3.76451595662369e-15	1.34719750621705	0.21	0.124	8.35157864976967e-11	1.34719750621705	0.21	0.124	B1_vs_A1	vascular_gate	up_in_B1
Iqsec2	4.09962187513258e-15	2.68616387644307	0.122	0.054	9.09501112998162e-11	2.68616387644307	0.122	0.054	B1_vs_A1	vascular_gate	up_in_B1
Zcchc9	4.14161352934149e-15	-0.4631793560597	0.052	0.14	9.18816961484411e-11	-0.4631793560597	0.052	0.14	B1_vs_A1	vascular_gate	up_in_A1
Nop58	4.14386691900154e-15	-0.451528209865715	0.051	0.138	9.19316875980491e-11	-0.451528209865715	0.051	0.138	B1_vs_A1	vascular_gate	up_in_A1
Tmed1	4.18925680169042e-15	-1.42396794070384	0.038	0.117	9.29386621455019e-11	-1.42396794070384	0.038	0.117	B1_vs_A1	vascular_gate	up_in_A1
Srsf6	4.29824596933047e-15	-0.612355216394049	0.1	0.21	9.53565868295965e-11	-0.612355216394049	0.1	0.21	B1_vs_A1	vascular_gate	up_in_A1
Ctsf	4.46374873274792e-15	-0.885518400653813	0.05	0.137	9.90282656360127e-11	-0.885518400653813	0.05	0.137	B1_vs_A1	vascular_gate	up_in_A1
Ctnnd1	4.55986379505783e-15	1.47804894534726	0.287	0.208	1.01160578293358e-10	1.47804894534726	0.287	0.208	B1_vs_A1	vascular_gate	up_in_B1
Ganab	4.56679485250381e-15	-0.776282101373804	0.077	0.176	1.01314343802797e-10	-0.776282101373804	0.077	0.176	B1_vs_A1	vascular_gate	up_in_A1
Fhl2	4.61535119015935e-15	-1.50967180834063	0.032	0.105	1.02391566153685e-10	-1.50967180834063	0.032	0.105	B1_vs_A1	vascular_gate	up_in_A1
Lman1	5.2367279374596e-15	-0.707873109037139	0.116	0.232	1.16176809292541e-10	-0.707873109037139	0.116	0.232	B1_vs_A1	vascular_gate	up_in_A1
Cap2	5.29008453057219e-15	3.03576049846157	0.121	0.054	1.17360525310744e-10	3.03576049846157	0.121	0.054	B1_vs_A1	vascular_gate	up_in_B1
Cep164	5.32913448892974e-15	-0.699850918991829	0.04	0.121	1.18226848636906e-10	-0.699850918991829	0.04	0.121	B1_vs_A1	vascular_gate	up_in_A1
Fau	5.35865207366341e-15	-0.383188700990726	0.713	0.754	1.18881696254223e-10	-0.383188700990726	0.713	0.754	B1_vs_A1	vascular_gate	up_in_A1
Hlf	5.45079328589258e-15	1.64958244339635	0.222	0.135	1.20925849047527e-10	1.64958244339635	0.222	0.135	B1_vs_A1	vascular_gate	up_in_B1
Dpy30	5.51522597397994e-15	-0.920777579512835	0.083	0.184	1.22355288232745e-10	-0.920777579512835	0.083	0.184	B1_vs_A1	vascular_gate	up_in_A1
Mafg	5.55430553323984e-15	-0.312962584738518	0.081	0.183	1.23222268254926e-10	-0.312962584738518	0.081	0.183	B1_vs_A1	vascular_gate	up_in_A1
Smc4	5.65756356178318e-15	-0.894277128707346	0.053	0.141	1.2551304761816e-10	-0.894277128707346	0.053	0.141	B1_vs_A1	vascular_gate	up_in_A1
Mta2	5.87465863665751e-15	-0.967369211124646	0.042	0.123	1.30329301854247e-10	-0.967369211124646	0.042	0.123	B1_vs_A1	vascular_gate	up_in_A1
Cant1	5.97477421393128e-15	-1.1091084800996	0.043	0.124	1.32550365936065e-10	-1.1091084800996	0.043	0.124	B1_vs_A1	vascular_gate	up_in_A1
Cacnb2	6.11120694614054e-15	4.07223833443054	0.113	0.048	1.35577126100128e-10	4.07223833443054	0.113	0.048	B1_vs_A1	vascular_gate	up_in_B1
Emc3	6.1156764555859e-15	-0.497915635883014	0.111	0.225	1.35676282167173e-10	-0.497915635883014	0.111	0.225	B1_vs_A1	vascular_gate	up_in_A1
Ngrn	6.16414286631195e-15	-0.854419649877712	0.058	0.148	1.36751509489131e-10	-0.854419649877712	0.058	0.148	B1_vs_A1	vascular_gate	up_in_A1
Mfsd10	6.25153370837569e-15	-1.41029814072344	0.039	0.119	1.38690275320315e-10	-1.41029814072344	0.039	0.119	B1_vs_A1	vascular_gate	up_in_A1
Adprh	6.70323755385909e-15	-0.515664837919998	0.069	0.165	1.48711325132364e-10	-0.515664837919998	0.069	0.165	B1_vs_A1	vascular_gate	up_in_A1
Col4a1	6.72063534147503e-15	-1.20631516025689	0.27	0.379	1.49097295050624e-10	-1.20631516025689	0.27	0.379	B1_vs_A1	vascular_gate	up_in_A1
Mrpl27	7.01190456472e-15	-0.861631591544229	0.081	0.182	1.55559102768313e-10	-0.861631591544229	0.081	0.182	B1_vs_A1	vascular_gate	up_in_A1
Neat1	7.01263688457901e-15	-0.82732575382489	0.182	0.302	1.55575349284385e-10	-0.82732575382489	0.182	0.302	B1_vs_A1	vascular_gate	up_in_A1
D5Ertd579e	7.03883984846168e-15	2.03750482914577	0.209	0.128	1.56156662038122e-10	2.03750482914577	0.209	0.128	B1_vs_A1	vascular_gate	up_in_B1
Cd200	7.11807399135534e-15	-0.966038990075345	0.198	0.315	1.57914471498218e-10	-0.966038990075345	0.198	0.315	B1_vs_A1	vascular_gate	up_in_A1
Cetn2	7.2681205764696e-15	-0.774094867385131	0.095	0.201	1.61243254988978e-10	-0.774094867385131	0.095	0.201	B1_vs_A1	vascular_gate	up_in_A1
Ik	7.44067114919098e-15	-0.574456894831521	0.11	0.221	1.65071289444802e-10	-0.574456894831521	0.11	0.221	B1_vs_A1	vascular_gate	up_in_A1
Tmem115	7.5233826929881e-15	-0.520916917168926	0.042	0.123	1.66906245043941e-10	-0.520916917168926	0.042	0.123	B1_vs_A1	vascular_gate	up_in_A1
Cblb	7.68687832522115e-15	3.03099138759548	0.119	0.052	1.70533395645031e-10	3.03099138759548	0.119	0.052	B1_vs_A1	vascular_gate	up_in_B1
Slc19a3	7.75782977441095e-15	2.04980800280395	0.119	0.051	1.72107453545307e-10	2.04980800280395	0.119	0.051	B1_vs_A1	vascular_gate	up_in_B1
Tm2d3	7.79485742121953e-15	-0.884364748982594	0.07	0.166	1.72928911889755e-10	-0.884364748982594	0.07	0.166	B1_vs_A1	vascular_gate	up_in_A1
Trak1	7.89716903919036e-15	1.81326467594381	0.231	0.149	1.75198695134438e-10	1.81326467594381	0.231	0.149	B1_vs_A1	vascular_gate	up_in_B1
Mmadhc	8.00895955212016e-15	-0.77362535314785	0.06	0.15	1.77678767663786e-10	-0.77362535314785	0.06	0.15	B1_vs_A1	vascular_gate	up_in_A1
